date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-03-31,MG,Bom Jesus do Galho,city,410,11,True,14862,3107802,2758.7135,0.0268
2021-03-31,MG,Bom Repouso,city,365,11,True,10537,3107901,3463.98406,0.0301
2021-03-31,MG,Bom Sucesso,city,314,4,True,17607,3108008,1783.38161,0.0127
2021-03-31,MG,Bonfim,city,269,6,True,6860,3108107,3921.2828,0.0223
2021-03-31,MG,Bonfinópolis de Minas,city,310,10,True,5444,3108206,5694.3424,0.0323
2021-03-31,MG,Bonito de Minas,city,38,0,True,11369,3108255,334.24224,0.0
2021-03-31,MG,Borda da Mata,city,892,26,True,19614,3108305,4547.772,0.0291
2021-03-31,MG,Botelhos,city,753,5,True,14949,3108404,5037.12623,0.0066
2021-03-31,MG,Botumirim,city,140,2,True,6288,3108503,2226.4631,0.0143
2021-03-31,MG,Brasilândia de Minas,city,718,9,True,16748,3108552,4287.07905,0.0125
2021-03-31,MG,Brasília de Minas,city,642,5,True,32405,3108602,1981.17574,0.0078
2021-03-31,MG,Brás Pires,city,111,5,True,4293,3108701,2585.60447,0.045
2021-03-31,MG,Braúnas,city,131,5,True,4769,3108800,2746.90711,0.0382
2021-03-31,MG,Brazópolis,city,561,20,True,14410,3108909,3893.12977,0.0357
2021-03-31,MG,Brumadinho,city,2453,44,True,40666,3109006,6032.0661,0.0179
2021-03-31,MG,Bueno Brandão,city,454,15,True,10991,3109105,4130.65235,0.033
2021-03-31,MG,Buenópolis,city,225,6,True,10353,3109204,2173.28311,0.0267
2021-03-31,MG,Bugre,city,332,10,True,3983,3109253,8335.42556,0.0301
2021-03-31,MG,Buritis,city,943,16,True,25013,3109303,3770.03958,0.017
2021-03-31,MG,Buritizeiro,city,736,17,True,28121,3109402,2617.26112,0.0231
2021-03-31,MG,Cabeceira Grande,city,209,3,True,6988,3109451,2990.84144,0.0144
2021-03-31,MG,Cabo Verde,city,298,5,True,14075,3109501,2117.22913,0.0168
2021-03-31,MG,Cachoeira da Prata,city,192,3,True,3591,3109600,5346.70008,0.0156
2021-03-31,MG,Cachoeira de Minas,city,458,5,True,11579,3109709,3955.43657,0.0109
2021-03-31,MG,Cachoeira de Pajeú,city,293,6,True,9442,3102704,3103.15611,0.0205
2021-03-31,MG,Cachoeira Dourada,city,126,2,True,2706,3109808,4656.31929,0.0159
2021-03-31,MG,Caetanópolis,city,646,5,True,11749,3109907,5498.34028,0.0077
2021-03-31,MG,Caeté,city,1208,34,True,45047,3110004,2681.64362,0.0281
2021-03-31,MG,Caiana,city,107,2,True,5541,3110103,1931.05938,0.0187
2021-03-31,MG,Cajuri,city,198,1,True,3974,3110202,4982.38551,0.0051
2021-03-31,MG,Caldas,city,502,13,True,14541,3110301,3452.30727,0.0259
2021-03-31,MG,Camacho,city,49,1,True,2869,3110400,1707.91216,0.0204
2021-03-31,MG,Camanducaia,city,2130,35,True,21801,3110509,9770.19403,0.0164
2021-03-31,MG,Cambuí,city,1851,29,True,29814,3110608,6208.49265,0.0157
2021-03-31,MG,Cambuquira,city,300,8,True,12812,3110707,2341.55479,0.0267
2021-03-31,MG,Campanário,city,139,1,True,3730,3110806,3726.54155,0.0072
2021-03-31,MG,Campanha,city,924,21,True,16762,3110905,5512.46868,0.0227
2021-03-31,MG,Campestre,city,696,10,True,21054,3111002,3305.78512,0.0144
2021-03-31,MG,Campina Verde,city,507,21,True,19752,3111101,2566.82868,0.0414
2021-03-31,MG,Campo Azul,city,192,0,True,3824,3111150,5020.9205,0.0
2021-03-31,MG,Campo Belo,city,3323,74,True,54186,3111200,6132.58037,0.0223
2021-03-31,MG,Campo do Meio,city,414,7,True,11651,3111309,3553.34306,0.0169
2021-03-31,MG,Campo Florido,city,466,3,True,8269,3111408,5635.50611,0.0064
2021-03-31,MG,Campos Altos,city,665,11,True,15563,3111507,4272.95509,0.0165
2021-03-31,MG,Campos Gerais,city,791,13,True,28842,3111606,2742.52826,0.0164
2021-03-31,MG,Canaã,city,137,1,True,4548,3111705,3012.3131,0.0073
2021-03-31,MG,Canápolis,city,723,14,True,12201,3111804,5925.74379,0.0194
2021-03-31,MG,Cana Verde,city,257,2,True,5594,3111903,4594.20808,0.0078
2021-03-31,MG,Candeias,city,346,3,True,14888,3112000,2324.01934,0.0087
2021-03-31,MG,Cantagalo,city,114,1,True,4551,3112059,2504.94397,0.0088
2021-03-31,MG,Caparaó,city,290,3,True,5451,3112109,5320.12475,0.0103
2021-03-31,MG,Capela Nova,city,88,2,True,4634,3112208,1899.00734,0.0227
2021-03-31,MG,Capelinha,city,1311,16,True,38057,3112307,3444.83275,0.0122
2021-03-31,MG,Capetinga,city,455,5,True,6890,3112406,6603.77358,0.011
2021-03-31,MG,Capim Branco,city,376,5,True,9826,3112505,3826.58254,0.0133
2021-03-31,MG,Capinópolis,city,1496,27,True,16234,3112604,9215.2273,0.018
2021-03-31,MG,Capitão Andrade,city,229,13,True,5514,3112653,4153.06493,0.0568
2021-03-31,MG,Capitão Enéas,city,371,6,True,15313,3112703,2422.77803,0.0162
2021-03-31,MG,Capitólio,city,611,18,True,8663,3112802,7052.98395,0.0295
2021-03-31,MG,Caputira,city,438,10,True,9308,3112901,4705.62957,0.0228
2021-03-31,MG,Caraí,city,695,12,True,23780,3113008,2922.62405,0.0173
2021-03-31,MG,Caranaíba,city,82,4,True,3166,3113107,2590.01895,0.0488
2021-03-31,MG,Carandaí,city,879,17,True,25669,3113206,3424.36402,0.0193
2021-03-31,MG,Carangola,city,2101,48,True,33011,3113305,6364.54515,0.0228
2021-03-31,MG,Caratinga,city,6063,170,True,92603,3113404,6547.30408,0.028
2021-03-31,MG,Carbonita,city,93,1,True,9414,3113503,987.89038,0.0108
2021-03-31,MG,Careaçu,city,321,6,True,6792,3113602,4726.14841,0.0187
2021-03-31,MG,Carlos Chagas,city,1679,17,True,18674,3113701,8991.11064,0.0101
2021-03-31,MG,Carmésia,city,69,0,True,2646,3113800,2607.70975,0.0
2021-03-31,MG,Carmo da Cachoeira,city,207,3,True,12182,3113909,1699.22837,0.0145
2021-03-31,MG,Carmo da Mata,city,320,4,True,11511,3114006,2779.94961,0.0125
2021-03-31,MG,Carmo de Minas,city,413,7,True,14947,3114105,2763.09627,0.0169
2021-03-31,MG,Carmo do Cajuru,city,450,12,True,22693,3114204,1982.99035,0.0267
2021-03-31,MG,Carmo do Paranaíba,city,1712,62,True,30334,3114303,5643.832,0.0362
2021-03-31,MG,Carmo do Rio Claro,city,542,16,True,21268,3114402,2548.42957,0.0295
2021-03-31,MG,Carmópolis de Minas,city,1127,19,True,19559,3114501,5762.05327,0.0169
2021-03-31,MG,Carneirinho,city,486,12,True,10066,3114550,4828.13431,0.0247
2021-03-31,MG,Carrancas,city,125,4,True,4049,3114600,3087.18202,0.032
2021-03-31,MG,Carvalhópolis,city,125,2,True,3597,3114709,3475.11815,0.016
2021-03-31,MG,Carvalhos,city,106,0,True,4461,3114808,2376.14885,0.0
2021-03-31,MG,Casa Grande,city,46,1,True,2254,3114907,2040.81633,0.0217
2021-03-31,MG,Cascalho Rico,city,52,3,True,3092,3115003,1681.75938,0.0577
2021-03-31,MG,Cássia,city,658,14,True,17740,3115102,3709.13191,0.0213
2021-03-31,MG,Cataguases,city,3717,76,True,75540,3115300,4920.57188,0.0204
2021-03-31,MG,Catas Altas,city,367,7,True,5421,3115359,6769.96864,0.0191
2021-03-31,MG,Catas Altas da Noruega,city,48,2,True,3653,3115409,1313.9885,0.0417
2021-03-31,MG,Catuji,city,410,2,True,6257,3115458,6552.66102,0.0049
2021-03-31,MG,Catuti,city,161,2,True,4965,3115474,3242.69889,0.0124
2021-03-31,MG,Caxambu,city,700,8,True,21610,3115508,3239.24109,0.0114
2021-03-31,MG,Cedro do Abaeté,city,12,0,True,1157,3115607,1037.16508,0.0
2021-03-31,MG,Central de Minas,city,310,14,True,7046,3115706,4399.65938,0.0452
2021-03-31,MG,Centralina,city,577,8,True,10346,3115805,5577.0346,0.0139
2021-03-31,MG,Chácara,city,170,6,True,3186,3115904,5335.84432,0.0353
2021-03-31,MG,Chalé,city,498,7,True,5699,3116001,8738.37515,0.0141
2021-03-31,MG,Chapada do Norte,city,80,1,True,15345,3116100,521.34246,0.0125
2021-03-31,MG,Chapada Gaúcha,city,353,2,True,13953,3116159,2529.92188,0.0057
2021-03-31,MG,Chiador,city,245,4,True,2671,3116209,9172.59453,0.0163
2021-03-31,MG,Cipotânea,city,266,13,True,6799,3116308,3912.34005,0.0489
2021-03-31,MG,Claraval,city,178,1,True,4853,3116407,3667.83433,0.0056
2021-03-31,MG,Claro dos Poções,city,237,4,True,7514,3116506,3154.11232,0.0169
2021-03-31,MG,Cláudio,city,1711,21,True,28859,3116605,5928.82636,0.0123
2021-03-31,MG,Coimbra,city,309,5,True,7594,3116704,4069.00184,0.0162
2021-03-31,MG,Coluna,city,265,3,True,8841,3116803,2997.39848,0.0113
2021-03-31,MG,Comendador Gomes,city,266,3,True,3120,3116902,8525.64103,0.0113
2021-03-31,MG,Comercinho,city,131,3,True,6774,3117009,1933.86478,0.0229
2021-03-31,MG,Conceição da Aparecida,city,313,6,True,10322,3117108,3032.35807,0.0192
2021-03-31,MG,Conceição da Barra de Minas,city,114,2,True,3946,3115201,2889.00152,0.0175
2021-03-31,MG,Conceição das Alagoas,city,2470,56,True,28346,3117306,8713.7515,0.0227
2021-03-31,MG,Conceição das Pedras,city,95,1,True,2813,3117207,3377.17739,0.0105
2021-03-31,MG,Conceição de Ipanema,city,230,2,True,4578,3117405,5024.02796,0.0087
2021-03-31,MG,Conceição do Mato Dentro,city,2056,12,True,17503,3117504,11746.55773,0.0058
2021-03-31,MG,Conceição do Pará,city,182,7,True,5533,3117603,3289.35478,0.0385
2021-03-31,MG,Conceição do Rio Verde,city,309,10,True,13684,3117702,2258.11166,0.0324
2021-03-31,MG,Conceição dos Ouros,city,397,11,True,11748,3117801,3379.2986,0.0277
2021-03-31,MG,Cônego Marinho,city,85,1,True,7686,3117836,1105.90684,0.0118
2021-03-31,MG,Confins,city,337,6,True,6800,3117876,4955.88235,0.0178
2021-03-31,MG,Congonhal,city,666,16,True,12082,3117900,5512.3324,0.024
2021-03-31,MG,Congonhas,city,5125,45,True,55309,3118007,9266.12305,0.0088
2021-03-31,MG,Congonhas do Norte,city,96,1,True,5046,3118106,1902.49703,0.0104
2021-03-31,MG,Conquista,city,331,6,True,6969,3118205,4749.6054,0.0181
2021-03-31,MG,Conselheiro Lafaiete,city,8089,110,True,129606,3118304,6241.2234,0.0136
2021-03-31,MG,Conselheiro Pena,city,929,18,True,22949,3118403,4048.10667,0.0194
2021-03-31,MG,Consolação,city,32,1,True,1784,3118502,1793.72197,0.0312
2021-03-31,MG,Contagem,city,24503,884,True,668949,3118601,3662.91003,0.0361
2021-03-31,MG,Coqueiral,city,412,9,True,9128,3118700,4513.58457,0.0218
2021-03-31,MG,Coração de Jesus,city,390,7,True,26611,3118809,1465.55936,0.0179
2021-03-31,MG,Cordisburgo,city,258,7,True,8897,3118908,2899.85388,0.0271
2021-03-31,MG,Cordislândia,city,88,2,True,3542,3119005,2484.47205,0.0227
2021-03-31,MG,Corinto,city,796,23,True,23668,3119104,3363.19081,0.0289
2021-03-31,MG,Coroaci,city,288,5,True,9943,3119203,2896.51011,0.0174
2021-03-31,MG,Coromandel,city,1657,79,True,27966,3119302,5925.05185,0.0477
2021-03-31,MG,Coronel Fabriciano,city,9849,198,True,110290,3119401,8930.09339,0.0201
2021-03-31,MG,Coronel Murta,city,125,2,True,9215,3119500,1356.48399,0.016
2021-03-31,MG,Coronel Pacheco,city,149,6,True,3090,3119609,4822.00647,0.0403
2021-03-31,MG,Coronel Xavier Chaves,city,150,3,True,3441,3119708,4359.19791,0.02
2021-03-31,MG,Córrego Danta,city,94,0,True,3191,3119807,2945.78502,0.0
2021-03-31,MG,Córrego do Bom Jesus,city,205,6,True,3694,3119906,5549.53979,0.0293
2021-03-31,MG,Córrego Fundo,city,345,1,True,6382,3119955,5405.82889,0.0029
2021-03-31,MG,Córrego Novo,city,193,6,True,2728,3120003,7074.78006,0.0311
2021-03-31,MG,Couto de Magalhães de Minas,city,54,1,True,4423,3120102,1220.8908,0.0185
2021-03-31,MG,Crisólita,city,128,2,True,6760,3120151,1893.49112,0.0156
2021-03-31,MG,Cristais,city,526,8,True,12931,3120201,4067.74418,0.0152
2021-03-31,MG,Cristália,city,142,0,True,5982,3120300,2373.78803,0.0
2021-03-31,MG,Cristiano Otoni,city,261,5,True,5156,3120409,5062.06362,0.0192
2021-03-31,MG,Cristina,city,275,4,True,10226,3120508,2689.22355,0.0145
2021-03-31,MG,Crucilândia,city,209,3,True,5054,3120607,4135.33835,0.0144
2021-03-31,MG,Cruzeiro da Fortaleza,city,187,6,True,3639,3120706,5138.77439,0.0321
2021-03-31,MG,Cruzília,city,489,13,True,15474,3120805,3160.13959,0.0266
2021-03-31,MG,Cuparaque,city,274,4,True,5005,3120839,5474.52547,0.0146
2021-03-31,MG,Curral de Dentro,city,329,4,True,7799,3120870,4218.48955,0.0122
2021-03-31,MG,Curvelo,city,2933,105,True,80616,3120904,3638.23559,0.0358
2021-03-31,MG,Datas,city,207,5,True,5421,3121001,3818.48367,0.0242
2021-03-31,MG,Delfim Moreira,city,295,13,True,8016,3121100,3680.13972,0.0441
2021-03-31,MG,Delfinópolis,city,149,2,True,7131,3121209,2089.46852,0.0134
2021-03-31,MG,Delta,city,689,9,True,10768,3121258,6398.58841,0.0131
2021-03-31,MG,Descoberto,city,348,4,True,5029,3121308,6919.86478,0.0115
2021-03-31,MG,Desterro de Entre Rios,city,235,5,True,7255,3121407,3239.14542,0.0213
2021-03-31,MG,Desterro do Melo,city,66,0,True,2884,3121506,2288.48821,0.0
2021-03-31,MG,Diamantina,city,1408,14,True,47825,3121605,2944.06691,0.0099
2021-03-31,MG,Diogo de Vasconcelos,city,49,0,True,3790,3121704,1292.87599,0.0
2021-03-31,MG,Dionísio,city,284,7,True,7609,3121803,3732.42213,0.0246
2021-03-31,MG,Divinésia,city,190,6,True,3424,3121902,5549.06542,0.0316
2021-03-31,MG,Divino,city,706,16,True,19976,3122009,3534.24109,0.0227
2021-03-31,MG,Divino das Laranjeiras,city,216,3,True,4974,3122108,4342.58142,0.0139
2021-03-31,MG,Divinolândia de Minas,city,175,3,True,7614,3122207,2298.39769,0.0171
2021-03-31,MG,Divinópolis,city,8726,203,True,240408,3122306,3629.66291,0.0233
2021-03-31,MG,Divisa Alegre,city,199,6,True,6868,3122355,2897.49563,0.0302
2021-03-31,MG,Divisa Nova,city,315,8,True,6025,3122405,5228.21577,0.0254
2021-03-31,MG,Divisópolis,city,294,4,True,11211,3122454,2622.4244,0.0136
2021-03-31,MG,Dom Bosco,city,159,5,True,3655,3122470,4350.2052,0.0314
2021-03-31,MG,Dom Cavati,city,380,11,True,5048,3122504,7527.73376,0.0289
2021-03-31,MG,Dom Joaquim,city,477,1,True,4451,3122603,10716.69288,0.0021
2021-03-31,MG,Dom Silvério,city,237,6,True,5232,3122702,4529.81651,0.0253
2021-03-31,MG,Dom Viçoso,city,122,2,True,2997,3122801,4070.7374,0.0164
2021-03-31,MG,Dona Euzébia,city,540,3,True,6619,3122900,8158.33207,0.0056
2021-03-31,MG,Dores de Campos,city,566,11,True,10223,3123007,5536.53526,0.0194
2021-03-31,MG,Dores de Guanhães,city,138,4,True,5154,3123106,2677.53201,0.029
2021-03-31,MG,Dores do Indaiá,city,464,8,True,13427,3123205,3455.72354,0.0172
2021-03-31,MG,Dores do Turvo,city,146,3,True,4230,3123304,3451.53664,0.0205
2021-03-31,MG,Doresópolis,city,92,1,True,1533,3123403,6001.30463,0.0109
2021-03-31,MG,Douradoquara,city,67,2,True,1912,3123502,3504.1841,0.0299
2021-03-31,MG,Durandé,city,791,5,True,7870,3123528,10050.82592,0.0063
2021-03-31,MG,Elói Mendes,city,906,13,True,28320,3123601,3199.15254,0.0143
2021-03-31,MG,Engenheiro Caldas,city,404,22,True,11202,3123700,3606.49884,0.0545
2021-03-31,MG,Engenheiro Navarro,city,121,3,True,7241,3123809,1671.03991,0.0248
2021-03-31,MG,Entre Folhas,city,277,6,True,5377,3123858,5151.57151,0.0217
2021-03-31,MG,Entre Rios de Minas,city,378,6,True,15380,3123908,2457.73732,0.0159
2021-03-31,MG,Ervália,city,812,15,True,18958,3124005,4283.15223,0.0185
2021-03-31,MG,Esmeraldas,city,1555,68,True,71551,3124104,2173.27501,0.0437
2021-03-31,MG,Espera Feliz,city,1776,25,True,25122,3124203,7069.50084,0.0141
2021-03-31,MG,Espinosa,city,1048,25,True,31610,3124302,3315.40652,0.0239
2021-03-31,MG,Espírito Santo do Dourado,city,212,9,True,4710,3124401,4501.06157,0.0425
2021-03-31,MG,Estiva,city,503,11,True,11386,3124500,4417.70595,0.0219
2021-03-31,MG,Estrela Dalva,city,95,6,True,2325,3124609,4086.02151,0.0632
2021-03-31,MG,Estrela do Indaiá,city,29,0,True,3491,3124708,830.70753,0.0
2021-03-31,MG,Estrela do Sul,city,275,3,True,8018,3124807,3429.78299,0.0109
2021-03-31,MG,Eugenópolis,city,775,11,True,11330,3124906,6840.24713,0.0142
2021-03-31,MG,Ewbank da Câmara,city,196,3,True,3923,3125002,4996.1764,0.0153
2021-03-31,MG,Extrema,city,6303,73,True,36951,3125101,17057.7251,0.0116
2021-03-31,MG,Fama,city,64,0,True,2376,3125200,2693.60269,0.0
2021-03-31,MG,Faria Lemos,city,126,3,True,3221,3125309,3911.82862,0.0238
2021-03-31,MG,Felício dos Santos,city,70,2,True,4704,3125408,1488.09524,0.0286
2021-03-31,MG,Felisburgo,city,312,6,True,7504,3125606,4157.78252,0.0192
2021-03-31,MG,Felixlândia,city,492,12,True,15433,3125705,3187.97382,0.0244
2021-03-31,MG,Fernandes Tourinho,city,80,9,True,3466,3125804,2308.13618,0.1125
2021-03-31,MG,Ferros,city,286,6,True,9696,3125903,2949.66997,0.021
2021-03-31,MG,Fervedouro,city,664,11,True,11054,3125952,6006.87534,0.0166
2021-03-31,MG,Florestal,city,231,8,True,7533,3126000,3066.50737,0.0346
2021-03-31,MG,Formiga,city,6088,49,True,67822,3126109,8976.43832,0.008
2021-03-31,MG,Formoso,city,191,5,True,9688,3126208,1971.51115,0.0262
2021-03-31,MG,Fortaleza de Minas,city,80,0,True,4437,3126307,1803.02006,0.0
2021-03-31,MG,Fortuna de Minas,city,53,0,True,2967,3126406,1786.31614,0.0
2021-03-31,MG,Francisco Badaró,city,82,0,True,10321,3126505,794.49666,0.0
2021-03-31,MG,Francisco Dumont,city,100,4,True,5242,3126604,1907.66883,0.04
2021-03-31,MG,Franciscópolis,city,150,2,True,5338,3126752,2810.04121,0.0133
2021-03-31,MG,Francisco Sá,city,669,15,True,26369,3126703,2537.07004,0.0224
2021-03-31,MG,Frei Gaspar,city,298,2,True,5869,3126802,5077.52598,0.0067
2021-03-31,MG,Frei Inocêncio,city,482,16,True,9664,3126901,4987.58278,0.0332
2021-03-31,MG,Frei Lagonegro,city,111,2,True,3487,3126950,3183.25208,0.018
2021-03-31,MG,Fronteira,city,1019,25,True,18492,3127008,5510.49102,0.0245
2021-03-31,MG,Fronteira dos Vales,city,198,5,True,4561,3127057,4341.15326,0.0253
2021-03-31,MG,Fruta de Leite,city,63,1,True,5299,3127073,1188.90357,0.0159
2021-03-31,MG,Frutal,city,4389,115,True,60012,3127107,7313.53729,0.0262
2021-03-31,MG,Funilândia,city,99,2,True,4392,3127206,2254.09836,0.0202
2021-03-31,MG,Galiléia,city,336,14,True,6790,3127305,4948.45361,0.0417
2021-03-31,MG,Gameleiras,city,247,3,True,5096,3127339,4846.93878,0.0121
2021-03-31,MG,Glaucilândia,city,66,4,True,3164,3127354,2085.96713,0.0606
2021-03-31,MG,Goiabeira,city,129,5,True,3378,3127370,3818.82771,0.0388
2021-03-31,MG,Goianá,city,213,3,True,3990,3127388,5338.34586,0.0141
2021-03-31,MG,Gonçalves,city,163,5,True,4355,3127404,3742.82434,0.0307
2021-03-31,MG,Gonzaga,city,219,8,True,6171,3127503,3548.85756,0.0365
2021-03-31,MG,Gouveia,city,346,11,True,11818,3127602,2927.73735,0.0318
2021-03-31,MG,Governador Valadares,city,19380,676,True,281046,3127701,6895.66832,0.0349
2021-03-31,MG,Grão Mogol,city,420,3,True,15890,3127800,2643.17181,0.0071
2021-03-31,MG,Grupiara,city,54,1,True,1387,3127909,3893.29488,0.0185
2021-03-31,MG,Guanhães,city,1630,17,True,34573,3128006,4714.66173,0.0104
2021-03-31,MG,Guapé,city,430,9,True,14258,3128105,3015.85075,0.0209
2021-03-31,MG,Guaraciaba,city,426,18,True,10315,3128204,4129.9079,0.0423
2021-03-31,MG,Guaraciama,city,81,1,True,4989,3128253,1623.57186,0.0123
2021-03-31,MG,Guaranésia,city,927,13,True,19017,3128303,4874.5859,0.014
2021-03-31,MG,Guarani,city,497,1,True,8918,3128402,5572.99843,0.002
2021-03-31,MG,Guarará,city,232,3,True,3775,3128501,6145.69536,0.0129
2021-03-31,MG,Guarda-Mor,city,305,7,True,6569,3128600,4643.02025,0.023
2021-03-31,MG,Guaxupé,city,2865,49,True,52078,3128709,5501.36334,0.0171
2021-03-31,MG,Guidoval,city,476,6,True,7051,3128808,6750.81549,0.0126
2021-03-31,MG,Guimarânia,city,601,11,True,8105,3128907,7415.17582,0.0183
2021-03-31,MG,Guiricema,city,500,9,True,8343,3129004,5993.04806,0.018
2021-03-31,MG,Gurinhatã,city,132,1,True,5577,3129103,2366.86391,0.0076
2021-03-31,MG,Heliodora,city,269,10,True,6591,3129202,4081.32302,0.0372
2021-03-31,MG,Iapu,city,438,16,True,11045,3129301,3965.59529,0.0365
2021-03-31,MG,Ibertioga,city,41,1,True,5010,3129400,818.36327,0.0244
2021-03-31,MG,Ibiá,city,1301,25,True,25358,3129509,5130.5308,0.0192
2021-03-31,MG,Ibiaí,city,109,4,True,8437,3129608,1291.92841,0.0367
2021-03-31,MG,Ibiracatu,city,102,1,True,5369,3129657,1899.79512,0.0098
2021-03-31,MG,Ibiraci,city,565,14,True,13986,3129707,4039.75404,0.0248
2021-03-31,MG,Ibirité,city,7177,182,True,182153,3129806,3940.09432,0.0254
2021-03-31,MG,Ibitiúra de Minas,city,332,0,True,3492,3129905,9507.44559,0.0
2021-03-31,MG,Ibituruna,city,143,0,True,2996,3130002,4773.03071,0.0
2021-03-31,MG,Icaraí de Minas,city,211,1,True,12097,3130051,1744.23411,0.0047
2021-03-31,MG,Igarapé,city,1731,39,True,43817,3130101,3950.52149,0.0225
2021-03-31,MG,Igaratinga,city,258,6,True,11005,3130200,2344.38891,0.0233
2021-03-31,MG,Iguatama,city,362,5,True,7923,3130309,4568.9764,0.0138
2021-03-31,MG,Ijaci,city,130,3,True,6610,3130408,1966.7171,0.0231
2021-03-31,MG,Ilicínea,city,534,14,True,12444,3130507,4291.22469,0.0262
2021-03-31,MG,Imbé de Minas,city,225,5,True,6940,3130556,3242.07493,0.0222
2021-03-31,MG,Importados/Indefinidos,city,4266,198,True,,,,0.0464
2021-03-31,MG,Inconfidentes,city,319,8,True,7358,3130606,4335.41723,0.0251
2021-03-31,MG,Indaiabira,city,189,1,True,7339,3130655,2575.28274,0.0053
2021-03-31,MG,Indianópolis,city,367,3,True,6951,3130705,5279.81585,0.0082
2021-03-31,MG,Ingaí,city,61,3,True,2776,3130804,2197.40634,0.0492
2021-03-31,MG,Inhapim,city,1470,41,True,24079,3130903,6104.90469,0.0279
2021-03-31,MG,Inhaúma,city,399,4,True,6312,3131000,6321.29278,0.01
2021-03-31,MG,Inimutaba,city,284,6,True,7560,3131109,3756.61376,0.0211
2021-03-31,MG,Ipaba,city,1252,32,True,18769,3131158,6670.57382,0.0256
2021-03-31,MG,Ipanema,city,1537,30,True,20000,3131208,7685.0,0.0195
2021-03-31,MG,Ipatinga,city,24324,469,True,265409,3131307,9164.72313,0.0193
2021-03-31,MG,Ipiaçu,city,296,3,True,4225,3131406,7005.91716,0.0101
2021-03-31,MG,Ipuiúna,city,886,12,True,10118,3131505,8756.67128,0.0135
2021-03-31,MG,Iraí de Minas,city,494,9,True,7027,3131604,7030.02704,0.0182
2021-03-31,MG,Itabira,city,13129,160,True,120904,3131703,10859.02865,0.0122
2021-03-31,MG,Itabirinha,city,654,16,True,11576,3131802,5649.6199,0.0245
2021-03-31,MG,Itabirito,city,9512,62,True,52446,3131901,18136.75018,0.0065
2021-03-31,MG,Itacambira,city,103,2,True,5417,3132008,1901.42145,0.0194
2021-03-31,MG,Itacarambi,city,331,6,True,18164,3132107,1822.28584,0.0181
2021-03-31,MG,Itaguara,city,1083,23,True,13435,3132206,8061.03461,0.0212
2021-03-31,MG,Itaipé,city,278,1,True,12836,3132305,2165.78373,0.0036
2021-03-31,MG,Itajubá,city,6086,256,True,97334,3132404,6252.6969,0.0421
2021-03-31,MG,Itamarandiba,city,849,9,True,34936,3132503,2430.158,0.0106
2021-03-31,MG,Itamarati de Minas,city,184,1,True,4375,3132602,4205.71429,0.0054
2021-03-31,MG,Itambacuri,city,463,10,True,23209,3132701,1994.91577,0.0216
2021-03-31,MG,Itambé do Mato Dentro,city,77,2,True,2056,3132800,3745.13619,0.026
2021-03-31,MG,Itamogi,city,545,24,True,10157,3132909,5365.75761,0.044
2021-03-31,MG,Itamonte,city,1155,22,True,15714,3133006,7350.13364,0.019
2021-03-31,MG,Itanhandu,city,1342,26,True,15423,3133105,8701.29028,0.0194
2021-03-31,MG,Itanhomi,city,473,14,True,12244,3133204,3863.11663,0.0296
2021-03-31,MG,Itaobim,city,884,26,True,21029,3133303,4203.71867,0.0294
2021-03-31,MG,Itapagipe,city,1003,25,True,15379,3133402,6521.88049,0.0249
2021-03-31,MG,Itapecerica,city,790,14,True,21761,3133501,3630.34787,0.0177
2021-03-31,MG,Itapeva,city,1145,24,True,9881,3133600,11587.89596,0.021
2021-03-31,MG,Itatiaiuçu,city,564,11,True,11252,3133709,5012.44223,0.0195
2021-03-31,MG,Itaú de Minas,city,1306,11,True,16199,3133758,8062.22606,0.0084
2021-03-31,MG,Itaúna,city,6673,82,True,93847,3133808,7110.50966,0.0123
2021-03-31,MG,Itaverava,city,51,3,True,5369,3133907,949.89756,0.0588
2021-03-31,MG,Itinga,city,135,9,True,15022,3134004,898.68193,0.0667
2021-03-31,MG,Itueta,city,810,3,True,6063,3134103,13359.72291,0.0037
2021-03-31,MG,Ituiutaba,city,8274,205,True,105255,3134202,7860.90922,0.0248
2021-03-31,MG,Itumirim,city,64,1,True,6000,3134301,1066.66667,0.0156
2021-03-31,MG,Iturama,city,2233,53,True,39690,3134400,5626.10229,0.0237
2021-03-31,MG,Itutinga,city,53,1,True,3768,3134509,1406.58174,0.0189
2021-03-31,MG,Jaboticatubas,city,1177,23,True,20418,3134608,5764.5215,0.0195
2021-03-31,MG,Jacinto,city,654,6,True,12323,3134707,5307.14923,0.0092
2021-03-31,MG,Jacuí,city,445,11,True,7691,3134806,5785.98362,0.0247
2021-03-31,MG,Jacutinga,city,1168,29,True,26264,3134905,4447.152,0.0248
2021-03-31,MG,Jaguaraçu,city,339,9,True,3142,3135001,10789.30617,0.0265
2021-03-31,MG,Jaíba,city,1221,18,True,39388,3135050,3099.92891,0.0147
2021-03-31,MG,Jampruca,city,153,3,True,5429,3135076,2818.19856,0.0196
2021-03-31,MG,Janaúba,city,3114,47,True,72018,3135100,4323.91902,0.0151
2021-03-31,MG,Januária,city,1214,22,True,67852,3135209,1789.18823,0.0181
2021-03-31,MG,Japaraíba,city,165,3,True,4384,3135308,3763.68613,0.0182
2021-03-31,MG,Japonvar,city,142,1,True,7982,3135357,1779.00276,0.007
